coin,method,entry_dt,exit_dt,reason,pnl_pct,pnl_usd
DOT,QR8_raw,2025-07-23T14:00:00.000,2025-07-23T20:00:00.000,SL,-2.877,-71.92
DOT,QR8_raw,2025-07-24T06:00:00.000,2025-07-24T14:00:00.000,TP,2.7673,69.18
DOT,QR8_raw,2025-07-28T17:00:00.000,2025-07-28T18:00:00.000,SL,-1.9551,-48.88
DOT,QR8_raw,2025-07-28T20:00:00.000,2025-07-28T22:00:00.000,SL,-2.025,-50.62
DOT,QR8_raw,2025-07-30T12:00:00.000,2025-07-30T16:00:00.000,TP,2.4632,61.58
DOT,QR8_raw,2025-08-01T02:00:00.000,2025-08-01T08:00:00.000,SL,-2.4498,-61.25
DOT,QR8_raw,2025-08-14T13:00:00.000,2025-08-15T03:00:00.000,TP,0.8041,20.1
DOT,QR8_raw,2025-08-15T16:00:00.000,2025-08-16T00:00:00.000,TP,2.0216,50.54
DOT,QR8_raw,2025-08-25T11:00:00.000,2025-08-25T19:00:00.000,SL,-2.6115,-65.29
DOT,QR8_raw,2025-08-25T21:00:00.000,2025-08-26T05:00:00.000,TP,2.8573,71.43
DOT,QR8_raw,2025-09-01T05:00:00.000,2025-09-01T07:00:00.000,TP,2.4886,62.22
DOT,QR8_raw,2025-09-15T09:00:00.000,2025-09-16T03:00:00.000,TP,0.1305,3.26
DOT,QR8_raw,2025-09-22T01:00:00.000,2025-09-22T02:00:00.000,SL,-1.6434,-41.08
DOT,QR8_raw,2025-09-22T04:00:00.000,2025-09-22T05:00:00.000,SL,-1.8281,-45.7
DOT,QR8_raw,2025-09-22T07:00:00.000,2025-09-22T21:00:00.000,TP,-0.0251,-0.63
DOT,QR8_raw,2025-09-25T18:00:00.000,2025-09-26T08:00:00.000,TP,1.4084,35.21
DOT,QR8_raw,2025-10-07T16:00:00.000,2025-10-08T04:00:00.000,SL,-2.0723,-51.81
DOT,QR8_raw,2025-10-09T09:00:00.000,2025-10-09T20:00:00.000,TP,1.4483,36.21
DOT,QR8_raw,2025-10-10T21:00:00.000,2025-10-10T21:00:00.000,SL,-3.4435,-86.09
DOT,QR8_raw,2025-10-10T23:00:00.000,2025-10-11T15:00:00.000,TP,9.6724,241.81
DOT,QR8_raw,2025-10-11T21:00:00.000,2025-10-12T06:00:00.000,TP,3.0489,76.22
DOT,QR8_raw,2025-10-17T07:00:00.000,2025-10-17T07:00:00.000,SL,-2.8397,-70.99
DOT,QR8_raw,2025-10-17T09:00:00.000,2025-10-17T16:00:00.000,TP,5.0592,126.48
DOT,QR8_raw,2025-10-21T05:00:00.000,2025-10-21T12:00:00.000,TP,2.4211,60.53
DOT,QR8_raw,2025-10-22T22:00:00.000,2025-10-23T06:00:00.000,TP,2.5342,63.36
DOT,QR8_raw,2025-10-30T14:00:00.000,2025-10-30T19:00:00.000,SL,-2.7917,-69.79
DOT,QR8_raw,2025-11-03T04:00:00.000,2025-11-03T06:00:00.000,SL,-2.2625,-56.56
DOT,QR8_raw,2025-11-03T16:00:00.000,2025-11-04T04:00:00.000,TP,2.4494,61.23
DOT,QR8_raw,2025-11-12T17:00:00.000,2025-11-13T03:00:00.000,TP,2.9165,72.91
DOT,QR8_raw,2025-11-13T19:00:00.000,2025-11-14T06:00:00.000,TP,1.9538,48.85
DOT,QR8_raw,2025-11-19T19:00:00.000,2025-11-19T21:00:00.000,TP,3.2494,81.24
DOT,QR8_raw,2025-11-20T18:00:00.000,2025-11-21T07:00:00.000,SL,-2.844,-71.1
DOT,QR8_raw,2025-11-21T10:00:00.000,2025-11-22T04:00:00.000,SL,-4.1168,-102.92
DOT,QR8_raw,2025-11-25T15:00:00.000,2025-11-25T17:00:00.000,TP,3.5677,89.19
DOT,QR8_raw,2025-12-01T01:00:00.000,2025-12-01T12:00:00.000,SL,-2.4226,-60.57
DOT,QR8_raw,2025-12-05T15:00:00.000,2025-12-05T16:00:00.000,SL,-1.8387,-45.97
DOT,QR8_raw,2025-12-05T18:00:00.000,2025-12-06T13:00:00.000,TP,-0.9909,-24.77
DOT,QR8_raw,2025-12-11T02:00:00.000,2025-12-11T10:00:00.000,SL,-2.8344,-70.86
DOT,QR8_raw,2025-12-12T16:00:00.000,2025-12-13T01:00:00.000,TP,2.606,65.15
DOT,QR8_raw,2025-12-14T12:00:00.000,2025-12-14T17:00:00.000,SL,-1.2976,-32.44
DOT,QR8_raw,2025-12-15T16:00:00.000,2025-12-15T18:00:00.000,SL,-2.2139,-55.35
DOT,QR8_raw,2025-12-21T14:00:00.000,2025-12-21T23:00:00.000,TP,2.5227,63.07
DOT,QR8_raw,2025-12-26T00:00:00.000,2025-12-26T00:00:00.000,SL,-1.4945,-37.36
DOT,QR8_raw,2026-01-15T19:00:00.000,2026-01-16T07:00:00.000,TP,1.0453,26.13
DOT,QR8_raw,2026-01-16T17:00:00.000,2026-01-16T20:00:00.000,TP,1.969,49.23
DOT,QR8_raw,2026-01-19T01:00:00.000,2026-01-19T16:00:00.000,TP,2.2451,56.13
DOT,QR8_raw,2026-01-25T17:00:00.000,2026-01-25T18:00:00.000,SL,-1.6118,-40.3
DOT,QR8_raw,2026-01-25T20:00:00.000,2026-01-26T01:00:00.000,TP,3.8637,96.59
DOT,QR8_raw,2026-01-29T16:00:00.000,2026-01-29T18:00:00.000,SL,-1.9817,-49.54
DOT,QR8_raw,2026-01-30T07:00:00.000,2026-01-30T11:00:00.000,TP,1.7724,44.31
DOT,QR8_raw,2026-01-31T09:00:00.000,2026-01-31T14:00:00.000,SL,-2.1925,-54.81
DOT,QR8_raw,2026-01-31T16:00:00.000,2026-01-31T17:00:00.000,SL,-2.5543,-63.86
DOT,QR8_raw,2026-01-31T19:00:00.000,2026-02-01T04:00:00.000,TP,5.8075,145.19
DOT,QR8_raw,2026-02-03T19:00:00.000,2026-02-03T19:00:00.000,TP,5.6218,140.54
DOT,QR8_raw,2026-02-05T12:00:00.000,2026-02-05T15:00:00.000,SL,-3.051,-76.27
DOT,QR8_raw,2026-02-05T17:00:00.000,2026-02-05T20:00:00.000,SL,-3.7225,-93.06
DOT,QR8_raw,2026-02-05T22:00:00.000,2026-02-06T00:00:00.000,SL,-4.7263,-118.16
DOT,QR8_raw,2026-02-09T11:00:00.000,2026-02-09T15:00:00.000,TP,2.8602,71.51
DOT,QR8_raw,2026-02-11T07:00:00.000,2026-02-11T14:00:00.000,TP,1.1228,28.07
DOT,QR8_raw,2026-02-19T14:00:00.000,2026-02-20T00:00:00.000,TP,0.8922,22.3
DOT,QR8_raw,2026-02-23T01:00:00.000,2026-02-23T01:00:00.000,SL,-1.537,-38.43
DOT,QR8_raw,2026-02-23T03:00:00.000,2026-02-23T09:00:00.000,TP,3.1011,77.53
DOT,QR8_raw,2026-03-07T20:00:00.000,2026-03-08T07:00:00.000,TP,0.9028,22.57
DOT,QR8_raw,2026-03-13T23:00:00.000,2026-03-14T09:00:00.000,SL,-1.9977,-49.94
DOT,QR8_raw,2026-03-14T20:00:00.000,2026-03-15T01:00:00.000,SL,-1.378,-34.45
DOT,QR8_raw,2026-03-18T15:00:00.000,2026-03-19T12:00:00.000,SL,-2.0597,-51.49
DOT,QR8_raw,2026-03-22T01:00:00.000,2026-03-22T10:00:00.000,SL,-1.5726,-39.31
DOT,QR8_raw,2026-03-22T20:00:00.000,2026-03-22T21:00:00.000,SL,-1.4712,-36.78
DOT,QR8_raw,2026-03-26T05:00:00.000,2026-03-26T09:00:00.000,SL,-1.7169,-42.92
DOT,QR8_raw,2026-03-26T11:00:00.000,2026-03-26T20:00:00.000,TP,0.8223,20.56
DOT,QR8_raw,2026-03-27T11:00:00.000,2026-03-27T23:00:00.000,TP,1.15,28.75
DOT,QR8_raw,2026-04-05T14:00:00.000,2026-04-05T15:00:00.000,TP,1.0907,27.27
DOT,QR8_raw,2026-04-07T15:00:00.000,2026-04-07T19:00:00.000,TP,1.1222,28.06
DOT,QR8_raw,2026-04-12T02:00:00.000,2026-04-12T05:00:00.000,SL,-1.9495,-48.74
DOT,QR8_raw,2026-04-13T05:00:00.000,2026-04-13T05:00:00.000,SL,-2.1164,-52.91
DOT,QR8_raw,2026-04-13T11:00:00.000,2026-04-13T19:00:00.000,TP,2.584,64.6
DOT,QR8_raw,2026-04-19T23:00:00.000,2026-04-20T02:00:00.000,TP,1.6419,41.05
DOT,QR8_raw,2026-04-23T04:00:00.000,2026-04-23T10:00:00.000,SL,-1.5027,-37.57
DOT,QR8_raw,2026-04-23T18:00:00.000,2026-04-23T23:00:00.000,TP,1.508,37.7
DOT,QR8_raw,2026-04-27T08:00:00.000,2026-04-27T15:00:00.000,SL,-1.5166,-37.92
DOT,QR8_raw,2026-05-12T15:00:00.000,2026-05-12T20:00:00.000,TP,1.6047,40.12
DOT,QR8_raw,2026-05-16T07:00:00.000,2026-05-16T07:00:00.000,SL,-1.6869,-42.17
DOT,QR8_raw,2026-05-16T09:00:00.000,2026-05-16T22:00:00.000,TP,0.5448,13.62
DOT,QR8_raw,2026-05-18T02:00:00.000,2026-05-18T06:00:00.000,SL,-1.6415,-41.04
DOT,QR8_raw,2026-05-18T08:00:00.000,2026-05-18T12:00:00.000,TP,1.8681,46.7
DOT,QR8_raw,2026-05-23T08:00:00.000,2026-05-23T15:00:00.000,TP,2.7058,67.64
DOT,QR8_raw,2026-05-24T22:00:00.000,2026-05-25T04:00:00.000,TP,1.9471,48.68
DOT,QR8_raw,2026-05-28T04:00:00.000,2026-05-28T14:00:00.000,TP,1.058,26.45
DOT,QR8_raw,2026-05-31T17:00:00.000,2026-05-31T21:00:00.000,TP,1.5495,38.74
DOT,QR8_raw,2026-06-01T15:00:00.000,2026-06-01T19:00:00.000,TP,2.554,63.85
DOT,QR8_raw,2026-06-02T16:00:00.000,2026-06-02T22:00:00.000,SL,-2.4178,-60.44
DOT,QR8_raw,2026-06-03T04:00:00.000,2026-06-03T05:00:00.000,TP,3.6817,92.04
DOT,QR8_raw,2026-06-18T16:00:00.000,2026-06-18T20:00:00.000,TP,3.1256,78.14
DOT,QR8_raw,2026-06-22T00:00:00.000,2026-06-22T01:00:00.000,TP,2.2351,55.88
DOT,QR8_raw,2026-06-23T07:00:00.000,2026-06-23T08:00:00.000,SL,-1.8444,-46.11
DOT,QR8_raw,2026-06-23T10:00:00.000,2026-06-23T20:00:00.000,TP,1.5331,38.33
DOT,QR8_raw,2026-06-24T16:00:00.000,2026-06-24T16:00:00.000,SL,-1.9424,-48.56
DOT,QR8_raw,2026-06-24T18:00:00.000,2026-06-24T22:00:00.000,TP,5.1012,127.53
DOT,QR8_raw,2026-06-25T14:00:00.000,2026-06-26T03:00:00.000,SL,-2.6287,-65.72
DOT,QR8_raw,2026-06-27T22:00:00.000,2026-06-27T22:00:00.000,SL,-1.5958,-39.9
DOT,QR8_raw,2026-06-28T00:00:00.000,2026-06-28T13:00:00.000,SL,-1.6484,-41.21
SUI,QR8_gated,2025-07-04T17:00:00.000,2025-07-04T22:00:00.000,TP,1.9109,47.77
SUI,QR8_gated,2025-07-23T14:00:00.000,2025-07-23T20:00:00.000,SL,-3.0343,-75.86
SUI,QR8_gated,2025-07-24T07:00:00.000,2025-07-24T08:00:00.000,TP,4.0671,101.68
SUI,QR8_gated,2025-07-28T16:00:00.000,2025-07-28T18:00:00.000,SL,-2.5355,-63.39
SUI,QR8_gated,2025-07-28T21:00:00.000,2025-07-29T07:00:00.000,TP,1.225,30.63
SUI,QR8_gated,2025-07-29T14:00:00.000,2025-07-29T16:00:00.000,SL,-2.3349,-58.37
SUI,QR8_gated,2025-08-14T13:00:00.000,2025-08-14T21:00:00.000,SL,-3.2484,-81.21
SUI,QR8_gated,2025-08-18T03:00:00.000,2025-08-18T06:00:00.000,SL,-1.9572,-48.93
SUI,QR8_gated,2025-09-15T09:00:00.000,2025-09-16T01:00:00.000,TP,-0.1229,-3.07
SUI,QR8_gated,2025-09-19T12:00:00.000,2025-09-19T15:00:00.000,SL,-1.7695,-44.24
SUI,QR8_gated,2025-09-22T01:00:00.000,2025-09-22T05:00:00.000,SL,-1.602,-40.05
SUI,QR8_gated,2025-09-22T07:00:00.000,2025-09-23T00:00:00.000,TP,-0.5999,-15.0
SUI,QR8_gated,2025-10-07T16:00:00.000,2025-10-08T03:00:00.000,SL,-1.793,-44.82
SUI,QR8_gated,2025-12-11T04:00:00.000,2025-12-11T17:00:00.000,TP,1.1598,28.99
SUI,QR8_gated,2026-01-16T16:00:00.000,2026-01-16T20:00:00.000,TP,2.8549,71.37
SUI,QR8_gated,2026-01-19T00:00:00.000,2026-01-19T00:00:00.000,SL,-1.7213,-43.03
SUI,QR8_gated,2026-03-06T15:00:00.000,2026-03-07T08:00:00.000,TP,0.0711,1.78
SUI,QR8_gated,2026-03-18T13:00:00.000,2026-03-18T15:00:00.000,SL,-2.1037,-52.59
SUI,QR8_gated,2026-03-18T17:00:00.000,2026-03-19T03:00:00.000,TP,1.4252,35.63
